,postcode,place_name,state_name,state_code,latitude,longitude,accuracy
12091,3166,Huntingdale,Victoria,VIC,-37.9077,145.1085,4.0
12092,3166,Hughesdale,Victoria,VIC,-37.9,145.0833,4.0
12093,3167,Oakleigh South,Victoria,VIC,-37.9,145.1,4.0
12094,3168,Notting Hill,Victoria,VIC,-37.905,145.1427,4.0
12095,3168,Clayton,Victoria,VIC,-37.9173,145.1304,4.0
12096,3169,Clarinda,Victoria,VIC,-37.9333,145.1167,4.0
12097,3169,Clayton South,Victoria,VIC,-37.9333,145.1167,4.0
12098,3170,Waverley Gardens,Victoria,VIC,-37.9167,145.2,3.0
12099,3170,Mulgrave,Victoria,VIC,-37.9167,145.2,4.0
12100,3171,Sandown Village,Victoria,VIC,-37.9457,145.1581,3.0
12101,3171,Springvale,Victoria,VIC,-37.9485,145.1527,4.0
12102,3172,Springvale South,Victoria,VIC,-37.9667,145.15,4.0
12103,3172,Dingley Village,Victoria,VIC,-37.9827,145.1342,4.0
12104,3173,Keysborough,Victoria,VIC,-37.9912,145.1739,4.0
12105,3174,Noble Park,Victoria,VIC,-37.9667,145.1667,4.0
12106,3174,Noble Park North,Victoria,VIC,-37.9498,145.1926,4.0
12107,3175,Dandenong East,Victoria,VIC,-37.9833,145.2,3.0
12108,3175,Dunearn,Victoria,VIC,-37.9833,145.2,3.0
12109,3175,Dandenong South,Victoria,VIC,-37.9833,145.2,4.0
12110,3175,Dandenong North,Victoria,VIC,-37.9665,145.2081,4.0
12111,3175,Dandenong,Victoria,VIC,-37.9833,145.2,4.0
12112,3175,Bangholme,Victoria,VIC,-38.0384,145.1869,4.0
12113,3176,Scoresby Bc,Victoria,VIC,-37.9636,145.1943,1.0
12114,3177,Doveton,Victoria,VIC,-37.9935,145.2389,4.0
12115,3177,Eumemmerring,Victoria,VIC,-37.9978,145.2482,4.0
12116,3178,Rowville,Victoria,VIC,-37.9333,145.2333,4.0
12117,3179,Scoresby,Victoria,VIC,-37.9,145.2333,4.0
12118,3180,Knoxfield,Victoria,VIC,-37.8898,145.2496,4.0
12119,3181,Prahran,Victoria,VIC,-37.8511,144.9932,4.0
12120,3181,Windsor,Victoria,VIC,-37.8548,144.9927,4.0
12121,3181,Prahran East,Victoria,VIC,-37.853,144.9929,3.0
12122,3182,St Kilda West,Victoria,VIC,-37.8599,144.9711,4.0
12123,3182,St Kilda South,Victoria,VIC,-37.8633,144.9802,3.0
12124,3182,St Kilda,Victoria,VIC,-37.8633,144.9802,3.0
12125,3183,St Kilda East,Victoria,VIC,-37.8659,145.0002,4.0
12126,3183,Balaclava,Victoria,VIC,-37.8692,144.9977,4.0
12127,3184,Elwood,Victoria,VIC,-37.8821,144.9821,4.0
12128,3184,Brighton Road,Victoria,VIC,-37.8809,144.9855,3.0
12129,3185,Elsternwick,Victoria,VIC,-37.8864,145.0025,4.0
12130,3185,Gardenvale,Victoria,VIC,-37.8979,145.0074,4.0
12131,3185,Ripponlea,Victoria,VIC,-37.8833,145.0,4.0
12132,3186,Dendy,Victoria,VIC,-37.895,145.0191,3.0
12133,3186,Brighton,Victoria,VIC,-37.9056,145.0028,4.0
12134,3186,Brighton North,Victoria,VIC,-37.9069,145.0053,4.0
12135,3186,Were Street Po,Victoria,VIC,-37.9057,145.0067,3.0
12136,3187,North Road,Victoria,VIC,-37.9667,145.0167,4.0
12137,3187,Brighton East,Victoria,VIC,-37.9023,145.0173,4.0
12138,3188,Hampton,Victoria,VIC,-37.9372,145.0046,4.0
12139,3188,Hampton East,Victoria,VIC,-37.937,145.0286,4.0
12140,3188,Hampton North,Victoria,VIC,-37.9374,145.0151,3.0
12141,3189,Moorabbin,Victoria,VIC,-37.9367,145.0342,4.0
12142,3189,Moorabbin East,Victoria,VIC,-37.9367,145.0342,4.0
12143,3189,Wishart,Victoria,VIC,-37.9415,145.0578,3.0
12144,3190,Highett,Victoria,VIC,-37.95,145.05,4.0
12145,3191,Sandringham,Victoria,VIC,-37.95,145.0,4.0
12146,3192,Cheltenham,Victoria,VIC,-37.9694,145.0481,4.0
12147,3192,Cheltenham East,Victoria,VIC,-37.9634,145.0615,3.0
12148,3192,Southland Centre,Victoria,VIC,-37.9634,145.0615,3.0
12149,3193,Beaumaris,Victoria,VIC,-37.9822,145.0389,4.0
12150,3193,Black Rock North,Victoria,VIC,-37.9667,145.0167,4.0
12151,3193,Black Rock,Victoria,VIC,-37.9736,145.0164,4.0
12152,3193,Cromer,Victoria,VIC,-37.9773,145.0323,3.0
12153,3194,Mentone,Victoria,VIC,-37.9833,145.0667,4.0
12154,3194,Mentone East,Victoria,VIC,-37.9833,145.0667,3.0
12155,3194,Moorabbin Airport,Victoria,VIC,-37.9799,145.0815,3.0
12156,3195,Braeside,Victoria,VIC,-37.9995,145.1163,4.0
12157,3195,Mordialloc,Victoria,VIC,-38.0,145.0833,4.0
12158,3195,Waterways,Victoria,VIC,-38.0148,145.1305,4.0
12159,3195,Aspendale Gardens,Victoria,VIC,-38.0228,145.118,4.0
12160,3195,Parkdale,Victoria,VIC,-37.9942,145.0734,4.0
12161,3195,Aspendale,Victoria,VIC,-38.0291,145.1027,4.0
12162,3196,Chelsea Heights,Victoria,VIC,-38.0333,145.1333,4.0
12163,3196,Edithvale,Victoria,VIC,-38.0372,145.1097,4.0
12164,3196,Bonbeach,Victoria,VIC,-38.0653,145.1228,4.0
12165,3196,Chelsea,Victoria,VIC,-38.05,145.1167,4.0
12166,3197,Carrum,Victoria,VIC,-38.0833,145.1333,4.0
12167,3197,Patterson Lakes,Victoria,VIC,-38.0693,145.1433,4.0
12168,3198,Belvedere Park,Victoria,VIC,-38.1049,145.1382,3.0
12169,3198,Seaford,Victoria,VIC,-38.1,145.1333,4.0
12170,3199,Karingal Centre,Victoria,VIC,-38.1278,145.15,3.0
12171,3199,Frankston South,Victoria,VIC,-38.166,145.1364,4.0
12172,3199,Frankston East,Victoria,VIC,-38.1333,145.1333,4.0
12173,3199,Frankston,Victoria,VIC,-38.1446,145.1229,4.0
12174,3199,Frankston Heights,Victoria,VIC,-38.1278,145.15,3.0
12175,3199,Karingal,Victoria,VIC,-38.1604,145.1399,3.0
12176,3200,Frankston North,Victoria,VIC,-38.1235,145.1484,4.0
12177,3200,Pines Forest,Victoria,VIC,-38.1213,145.1552,3.0
12178,3201,Carrum Downs,Victoria,VIC,-38.0997,145.1725,4.0
12179,3202,Heatherton,Victoria,VIC,-37.956,145.0984,4.0
12180,3204,Ormond,Victoria,VIC,-37.9039,145.0415,4.0
12181,3204,Patterson,Victoria,VIC,-38.0693,145.1433,4.0
12182,3204,Bentleigh,Victoria,VIC,-37.9181,145.0354,4.0
12183,3204,Mckinnon,Victoria,VIC,-37.9167,145.05,4.0
12184,3205,South Melbourne Dc,Victoria,VIC,-37.8335,144.9571,3.0
12185,3205,South Melbourne,Victoria,VIC,-37.8333,144.9667,4.0
12186,3206,Albert Park,Victoria,VIC,-37.8333,145.0,4.0
12187,3206,Middle Park,Victoria,VIC,-37.8512,144.962,4.0
12188,3207,Garden City,Victoria,VIC,-37.836,144.9183,4.0
12189,3207,Port Melbourne,Victoria,VIC,-37.8396,144.9423,4.0
12190,3211,Little River,Victoria,VIC,-37.9667,144.5,4.0
12191,3212,Avalon,Victoria,VIC,-38.0239,144.4062,3.0
12192,3212,Lara,Victoria,VIC,-38.0239,144.4062,4.0
12193,3212,Point Wilson,Victoria,VIC,-38.0239,144.4062,3.0
12194,3213,Anakie,Victoria,VIC,-37.9167,144.25,4.0
12195,3213,Moorabool,Victoria,VIC,-38.0833,144.3,4.0
12196,3213,Lovely Banks,Victoria,VIC,-38.0667,144.3333,4.0
12197,3213,Batesford,Victoria,VIC,-38.1,144.2833,4.0
12198,3214,Norlane,Victoria,VIC,-38.1014,144.3542,4.0
12199,3214,North Shore,Victoria,VIC,-38.1,144.3667,4.0
12200,3214,Corio,Victoria,VIC,-38.0833,144.3833,4.0
12201,3215,Geelong North,Victoria,VIC,-38.1,144.3667,3.0
12202,3215,Bell Post Hill,Victoria,VIC,-38.0956,144.3197,4.0
12203,3215,North Geelong,Victoria,VIC,-38.1095,144.3513,4.0
12204,3215,Rippleside,Victoria,VIC,-38.1257,144.355,4.0
12205,3215,Hamlyn Heights,Victoria,VIC,-38.1211,144.328,4.0
12206,3215,Drumcondra,Victoria,VIC,-38.1302,144.3538,4.0
12207,3215,Bell Park,Victoria,VIC,-38.1079,144.3384,4.0
12208,3216,Highton,Victoria,VIC,-38.1706,144.3114,4.0
12209,3216,Belmont,Victoria,VIC,-38.1748,144.3428,4.0
12210,3216,Freshwater Creek,Victoria,VIC,-38.2667,144.2833,4.0
12211,3216,Grovedale East,Victoria,VIC,-38.2113,144.3244,3.0
12212,3216,Mount Duneed,Victoria,VIC,-38.2409,144.3375,4.0
12213,3216,Marshall,Victoria,VIC,-38.2,144.3667,4.0
12214,3216,Wandana Heights,Victoria,VIC,-38.1758,144.3039,4.0
12215,3216,Grovedale,Victoria,VIC,-38.2,144.35,4.0
12216,3216,Waurn Ponds,Victoria,VIC,-38.2167,144.2833,4.0
12217,3217,Deakin University,Victoria,VIC,-38.1974,144.3023,3.0
12218,3217,Mount Duneed,Victoria,VIC,-38.2409,144.3375,4.0
12219,3217,Freshwater Creek,Victoria,VIC,-38.2667,144.2833,4.0
12220,3217,Charlemont,Victoria,VIC,-38.2187,144.3677,4.0
12221,3217,Armstrong Creek,Victoria,VIC,-38.2312,144.3737,4.0
12222,3218,Fyansford,Victoria,VIC,-38.1333,144.3167,4.0
12223,3218,Stonehaven,Victoria,VIC,-38.1236,144.2291,4.0
12224,3218,Geelong West,Victoria,VIC,-38.1389,144.3484,4.0
12225,3218,Manifold Heights,Victoria,VIC,-38.1376,144.3337,4.0
12226,3218,Herne Hill,Victoria,VIC,-38.1343,144.3241,4.0
12227,3218,Murgheboluc,Victoria,VIC,-38.0833,144.1333,4.0
12228,3219,Thomson,Victoria,VIC,-38.1698,144.3789,4.0
12229,3219,St Albans Park,Victoria,VIC,-38.188,144.3921,4.0
12230,3219,Newcomb,Victoria,VIC,-38.1662,144.3943,4.0
12231,3219,East Geelong,Victoria,VIC,-38.1557,144.372,4.0
12232,3219,Whittington,Victoria,VIC,-38.1808,144.3932,4.0
12233,3219,Breakwater,Victoria,VIC,-38.1799,144.3676,4.0
12234,3220,South Geelong,Victoria,VIC,-38.1619,144.3556,4.0
12235,3220,Bareena,Victoria,VIC,-38.1505,144.3479,3.0
12236,3220,Newtown,Victoria,VIC,-38.1539,144.3351,4.0
12237,3220,Geelong,Victoria,VIC,-38.1471,144.3607,4.0
12238,3221,Murgheboluc,Victoria,VIC,-38.0833,144.1333,4.0
12239,3221,Fyansford,Victoria,VIC,-38.1333,144.3167,4.0
12240,3221,Stonehaven,Victoria,VIC,-38.1236,144.2291,4.0
12241,3221,Batesford,Victoria,VIC,-38.1,144.2833,4.0
12242,3221,Gnarwarre,Victoria,VIC,-38.1667,144.15,4.0
12243,3221,Moolap,Victoria,VIC,-38.1833,144.4333,4.0
12244,3221,Bellarine,Victoria,VIC,-38.1333,144.6167,4.0
12245,3221,Geelong Mc,Victoria,VIC,-38.2043,144.223,3.0
12246,3221,Ceres,Victoria,VIC,-38.1667,144.2667,4.0
12247,3221,Staughton Vale,Victoria,VIC,-37.85,144.2833,4.0
12248,3221,Wongarra,Victoria,VIC,-38.7167,143.75,4.0
12249,3221,Moorabool,Victoria,VIC,-38.0833,144.3,4.0
12250,3221,Anakie,Victoria,VIC,-37.9167,144.25,4.0
12251,3221,Barrabool,Victoria,VIC,-38.1667,144.2263,4.0
12252,3221,Kennett River,Victoria,VIC,-38.6685,143.8584,4.0
12253,3221,Wye River,Victoria,VIC,-38.6333,143.8833,4.0
12254,3221,Wallington,Victoria,VIC,-38.2,144.4833,4.0
12255,3221,Lovely Banks,Victoria,VIC,-38.0667,144.3333,4.0
12256,3222,Mannerim,Victoria,VIC,-38.2167,144.5833,4.0
12257,3222,Drysdale,Victoria,VIC,-38.1724,144.5699,4.0
12258,3222,Marcus Hill,Victoria,VIC,-38.25,144.5667,4.0
12259,3222,Clifton Springs,Victoria,VIC,-38.1567,144.5551,4.0
12260,3222,Curlewis,Victoria,VIC,-38.1833,144.4833,4.0
12261,3222,Wallington,Victoria,VIC,-38.2,144.4833,4.0
12262,3223,St Leonards,Victoria,VIC,-38.1705,144.718,4.0
12263,3223,Indented Head,Victoria,VIC,-38.1431,144.7134,4.0
12264,3223,Bellarine,Victoria,VIC,-38.1333,144.6167,4.0
12265,3223,Portarlington,Victoria,VIC,-38.1154,144.6556,4.0
12266,3224,Leopold,Victoria,VIC,-38.19,144.4682,4.0
12267,3224,Moolap,Victoria,VIC,-38.1833,144.4333,4.0
12268,3225,Point Lonsdale,Victoria,VIC,-38.2817,144.6105,4.0
12269,3225,Queenscliff,Victoria,VIC,-38.2679,144.6619,4.0
12270,3225,Swan Island,Victoria,VIC,-35.4034,143.6912,4.0
12271,3225,Swan Bay,Victoria,VIC,-38.2756,144.631,3.0
12272,3226,Ocean Grove,Victoria,VIC,-38.2653,144.5147,4.0
12273,3227,Connewarre,Victoria,VIC,-38.2667,144.4,4.0
12274,3227,Breamlea,Victoria,VIC,-38.2597,144.4509,3.0
12275,3227,Barwon Heads,Victoria,VIC,-38.2653,144.5147,4.0
12276,3228,Bellbrae,Victoria,VIC,-38.3333,144.2667,4.0
12277,3228,Torquay,Victoria,VIC,-38.3308,144.3264,4.0
12278,3228,Bells Beach,Victoria,VIC,-38.3751,144.2564,4.0
12279,3228,Jan Juc,Victoria,VIC,-38.3445,144.2952,4.0
12280,3230,Anglesea,Victoria,VIC,-38.4073,144.1859,4.0
12281,3231,Aireys Inlet,Victoria,VIC,-38.464,144.1039,4.0
12282,3231,Eastern View,Victoria,VIC,-38.4595,144.0909,3.0
12283,3231,Fairhaven,Victoria,VIC,-38.35,145.2833,4.0
12284,3231,Big Hill,Victoria,VIC,-38.407,144.6936,3.0
12285,3231,Moggs Creek,Victoria,VIC,-38.4595,144.0909,3.0
12286,3232,Lorne,Victoria,VIC,-38.5404,143.9764,4.0
12287,3233,Apollo Bay,Victoria,VIC,-38.7594,143.6722,4.0
12288,3233,Cape Otway,Victoria,VIC,-38.85,143.5167,4.0
12289,3233,Skenes Creek North,Victoria,VIC,-38.7803,143.6403,3.0
12290,3233,Marengo,Victoria,VIC,-38.7783,143.6555,4.0
12291,3233,Petticoat Creek,Victoria,VIC,-38.7803,143.6403,3.0
12292,3233,Skenes Creek,Victoria,VIC,-38.7333,143.7167,4.0
12293,3234,Grey River,Victoria,VIC,-38.6622,143.8466,3.0
12294,3234,Wye River,Victoria,VIC,-38.6333,143.8833,4.0
12295,3234,Wongarra,Victoria,VIC,-38.7167,143.75,4.0
12296,3234,Separation Creek,Victoria,VIC,-38.6304,143.8945,4.0
12297,3234,Sugarloaf,Victoria,VIC,-38.6622,143.8466,3.0
12298,3234,Kennett River,Victoria,VIC,-38.6685,143.8584,4.0
12299,3235,Deans Marsh,Victoria,VIC,-38.4,143.8667,4.0
12300,3235,Boonah,Victoria,VIC,-38.4167,143.9333,4.0
12301,3235,Pennyroyal,Victoria,VIC,-38.4167,143.85,4.0
12302,3235,Benwerrin,Victoria,VIC,-38.4111,143.8833,3.0
12303,3236,Mount Sabine,Victoria,VIC,-38.6333,143.7167,4.0
12304,3236,Forrest,Victoria,VIC,-38.5167,143.7167,4.0
12305,3237,Beech Forest,Victoria,VIC,-38.6366,143.5678,4.0
12306,3237,Wattle Hill,Victoria,VIC,-38.7833,143.25,4.0
12307,3237,Aire Valley,Victoria,VIC,-38.703,143.5728,4.0
12308,3237,Wyelangta,Victoria,VIC,-38.6333,143.4667,4.0
12309,3237,Ferguson,Victoria,VIC,-38.631,143.5258,4.0
12310,3237,Gellibrand Lower,Victoria,VIC,-38.7167,143.25,4.0
12311,3237,Yuulong,Victoria,VIC,-38.6722,143.4278,3.0
12312,3237,Weeaproinah,Victoria,VIC,-38.6333,143.5,4.0
12313,3238,Johanna,Victoria,VIC,-38.756,143.3893,4.0
12314,3238,Lavers Hill,Victoria,VIC,-38.6667,143.4,4.0
12315,3238,Hordern Vale,Victoria,VIC,-38.7782,143.5004,4.0
12316,3238,Glenaire,Victoria,VIC,-38.7333,143.4278,3.0
12317,3239,Chapple Vale,Victoria,VIC,-38.6333,143.3167,4.0
12318,3239,Carlisle River,Victoria,VIC,-38.5667,143.3833,4.0
12319,3239,Kennedys Creek,Victoria,VIC,-38.6,143.25,4.0
12320,3239,Gellibrand,Victoria,VIC,-38.5167,143.5333,4.0
12321,3240,Moriac,Victoria,VIC,-38.2409,144.1748,4.0
12322,3240,Modewarre,Victoria,VIC,-38.25,144.1333,4.0
12323,3240,Buckley,Victoria,VIC,-38.2333,144.1,4.0
12324,3240,Mount Moriac,Victoria,VIC,-38.2167,144.1833,4.0
12325,3240,Paraparap,Victoria,VIC,-38.2504,144.139,3.0
12326,3240,Gherang,Victoria,VIC,-38.3113,144.1034,4.0
12327,3241,Wensleydale,Victoria,VIC,-38.35,144.0333,4.0
12328,3241,Winchelsea,Victoria,VIC,-38.2448,143.9832,4.0
12329,3241,Bambra,Victoria,VIC,-38.3667,143.9333,4.0
12330,3241,Ombersley,Victoria,VIC,-38.3154,144.0,3.0
12331,3241,Winchelsea South,Victoria,VIC,-38.3154,144.0,3.0
12332,3241,Wurdiboluc,Victoria,VIC,-38.3,144.05,4.0
12333,3242,Birregurra,Victoria,VIC,-38.3368,143.7847,4.0
12334,3243,Whoorel,Victoria,VIC,-38.3667,143.8167,4.0
12335,3243,Murroon,Victoria,VIC,-38.4333,143.8167,4.0
12336,3243,Gerangamete,Victoria,VIC,-38.45,143.7333,4.0
12337,3243,Barwon Downs,Victoria,VIC,-38.4667,143.75,4.0
12338,3243,Warncoort,Victoria,VIC,-38.3167,143.7167,4.0
12339,3249,Barongarook,Victoria,VIC,-38.4167,143.6,4.0
12340,3249,Swan Marsh,Victoria,VIC,-38.3667,143.3833,4.0
12341,3249,Dreeite,Victoria,VIC,-38.1833,143.5167,4.0
12342,3249,Barongarook West,Victoria,VIC,-38.364,143.5632,3.0
12343,3249,Yeo,Victoria,VIC,-38.4167,143.7,4.0
12344,3249,Dreeite South,Victoria,VIC,-38.364,143.5632,3.0
12345,3249,Larpent,Victoria,VIC,-38.35,143.5,4.0
12346,3249,Coragulac,Victoria,VIC,-38.2667,143.5333,4.0
12347,3249,Irrewarra,Victoria,VIC,-38.3167,143.6333,4.0
12348,3249,Pirron Yallock,Victoria,VIC,-38.35,143.4333,4.0
12349,3249,Tanybryn,Victoria,VIC,-38.65,143.7167,4.0
12350,3249,Pomborneit East,Victoria,VIC,-38.364,143.5632,3.0
12351,3249,Yeodene,Victoria,VIC,-38.4167,143.7,4.0
12352,3249,Corunnun,Victoria,VIC,-38.3019,143.5942,3.0
12353,3249,Warrion,Victoria,VIC,-38.2333,143.5667,4.0
12354,3249,Wool Wool,Victoria,VIC,-38.25,143.4167,4.0
12355,3249,Ondit,Victoria,VIC,-38.25,143.6333,4.0
12356,3249,Irrewillipe East,Victoria,VIC,-38.364,143.5632,3.0
12357,3249,Gerangamete,Victoria,VIC,-38.45,143.7333,4.0
12358,3249,Balintore,Victoria,VIC,-38.364,143.5632,3.0
12359,3249,Nalangil,Victoria,VIC,-38.3,143.45,4.0
12360,3249,Kawarren,Victoria,VIC,-38.4833,143.5833,4.0
12361,3249,Irrewillipe,Victoria,VIC,-38.4,143.4167,4.0
12362,3249,Barramunga,Victoria,VIC,-38.5833,143.6833,4.0
12363,3249,Alvie,Victoria,VIC,-38.2333,143.5,4.0
12364,3250,Colac West,Victoria,VIC,-38.3445,143.5841,3.0
12365,3250,Colac East,Victoria,VIC,-38.3445,143.5841,3.0
12366,3250,Colac,Victoria,VIC,-38.339,143.5849,4.0
12367,3250,Elliminyt,Victoria,VIC,-38.35,143.5833,4.0
12368,3251,Cundare North,Victoria,VIC,-38.1167,143.5667,4.0
12369,3251,Cundare,Victoria,VIC,-38.1167,143.5667,4.0
12370,3251,Weering,Victoria,VIC,-38.1,143.6333,4.0
12371,3251,Beeac,Victoria,VIC,-38.1938,143.6413,4.0
12372,3251,Eurack,Victoria,VIC,-38.15,143.7,4.0
12373,3254,Cororooke,Victoria,VIC,-38.2833,143.5167,4.0
12374,3260,Kariah,Victoria,VIC,-38.1833,143.2167,4.0
12375,3260,Gnotuk,Victoria,VIC,-38.2167,143.1167,4.0
12376,3260,Carpendeit,Victoria,VIC,-38.3833,143.2667,4.0
12377,3260,Pomborneit North,Victoria,VIC,-38.2612,143.2241,3.0
12378,3260,Bostocks Creek,Victoria,VIC,-38.3,143.1167,4.0
12379,3260,Pomborneit,Victoria,VIC,-38.3,143.3,4.0
12380,3260,Weerite,Victoria,VIC,-38.25,143.25,4.0
12381,3260,Koallah,Victoria,VIC,-38.2612,143.2241,3.0
12382,3260,Leslie Manor,Victoria,VIC,-38.1333,143.3833,4.0
12383,3260,Camperdown,Victoria,VIC,-38.2339,143.1498,4.0
12384,3260,Tandarook,Victoria,VIC,-38.2612,143.2241,3.0
12385,3260,South Purrumbete,Victoria,VIC,-38.35,143.2167,4.0
12386,3260,Tesbury,Victoria,VIC,-38.2612,143.2241,3.0
12387,3260,Skibo,Victoria,VIC,-38.2612,143.2241,3.0
12388,3260,Chocolyn,Victoria,VIC,-38.2612,143.2241,3.0
12389,3260,Bookaar,Victoria,VIC,-38.2612,143.2241,3.0
12390,3260,Bungador,Victoria,VIC,-38.2512,143.2045,3.0
12391,3260,Stonyford,Victoria,VIC,-38.2512,143.2045,3.0
12392,3264,Terang,Victoria,VIC,-38.2408,142.9212,4.0
12393,3265,Boorcan,Victoria,VIC,-38.2167,143.0167,4.0
12394,3265,Noorat East,Victoria,VIC,-38.2472,142.8397,3.0
12395,3265,Kolora,Victoria,VIC,-38.1333,142.9167,4.0
12396,3265,The Sisters,Victoria,VIC,-38.2,142.7833,4.0
12397,3265,Ellerslie,Victoria,VIC,-38.15,142.7,4.0
12398,3265,Taroon,Victoria,VIC,-38.2472,142.8397,3.0
12399,3265,Dixie,Victoria,VIC,-38.3,142.9333,4.0
12400,3265,Garvoc,Victoria,VIC,-38.3,142.8333,4.0
12401,3265,Glenormiston South,Victoria,VIC,-38.1833,142.9667,4.0
12402,3265,Framlingham East,Victoria,VIC,-38.2,142.7,4.0
12403,3265,Laang,Victoria,VIC,-38.3667,142.8167,4.0
12404,3265,Panmure,Victoria,VIC,-38.3333,142.7333,4.0
12405,3265,Cudgee,Victoria,VIC,-38.35,142.65,4.0
12406,3265,Noorat,Victoria,VIC,-38.1916,142.9287,4.0
12407,3265,Glenormiston North,Victoria,VIC,-38.15,142.9833,4.0
12408,3265,Ecklin South,Victoria,VIC,-38.4,142.9167,4.0
12409,3265,Framlingham,Victoria,VIC,-38.2333,142.7167,4.0
12410,3266,Jancourt East,Victoria,VIC,-38.4143,143.1039,3.0
12411,3266,Elingamite North,Victoria,VIC,-38.35,143.0167,4.0
12412,3266,Elingamite,Victoria,VIC,-38.3833,143.0167,4.0
12413,3266,Simpson,Victoria,VIC,-38.5022,143.2501,4.0
12414,3266,Bullaharre,Victoria,VIC,-38.3753,143.0622,3.0
12415,3266,Jancourt,Victoria,VIC,-38.3667,143.1,4.0
12416,3266,Cobrico,Victoria,VIC,-38.3,143.0333,4.0
12417,3266,Naroghid,Victoria,VIC,-38.3753,143.0622,3.0
12418,3266,Glenfyne,Victoria,VIC,-38.4,142.9833,4.0
12419,3266,Cobden,Victoria,VIC,-38.3286,143.0748,4.0
12420,3267,Scotts Creek,Victoria,VIC,-38.4333,143.05,4.0
12421,3268,Nirranda,Victoria,VIC,-38.5,142.7833,4.0
12422,3268,Nullawarre,Victoria,VIC,-38.4667,142.7667,4.0
12423,3268,Timboon,Victoria,VIC,-38.4843,142.9803,4.0
12424,3268,Newfield,Victoria,VIC,-38.5667,143.0167,4.0
12425,3268,Ayrford,Victoria,VIC,-38.4249,142.8596,4.0
12426,3268,Brucknell,Victoria,VIC,-38.45,142.9333,4.0
12427,3268,Nirranda South,Victoria,VIC,-38.4987,142.9281,3.0
12428,3268,Heytesbury Lower,Victoria,VIC,-38.5667,142.9333,4.0
12429,3268,Curdie Vale,Victoria,VIC,-38.5167,142.8333,4.0
12430,3268,The Cove,Victoria,VIC,-38.4987,142.9281,3.0
12431,3268,Curdievale,Victoria,VIC,-38.4987,142.9281,3.0
12432,3268,Cowleys Creek,Victoria,VIC,-38.5,143.0,4.0
12433,3268,Curdies River,Victoria,VIC,-38.45,142.9667,4.0
12434,3268,Cooriemungle,Victoria,VIC,-38.5597,143.1363,4.0
12435,3268,Nirranda East,Victoria,VIC,-38.4987,142.9281,3.0
12436,3268,Nullawarre North,Victoria,VIC,-38.4987,142.9281,3.0
12437,3268,Timboon West,Victoria,VIC,-38.4987,142.9281,3.0
12438,3268,Paaratte,Victoria,VIC,-38.4987,142.9281,3.0
12439,3269,Princetown,Victoria,VIC,-38.6833,143.15,4.0
12440,3269,Port Campbell,Victoria,VIC,-38.6192,142.9958,4.0
12441,3269,Waarre,Victoria,VIC,-38.6513,143.0729,3.0
12442,3270,Peterborough,Victoria,VIC,-38.6035,142.8733,4.0
12443,3271,Dundonnell,Victoria,VIC,-37.85,142.9833,4.0
12444,3271,Darlington,Victoria,VIC,-38.0,143.05,4.0
12445,3271,Pura Pura,Victoria,VIC,-37.8167,143.0833,4.0
12446,3272,Mortlake,Victoria,VIC,-38.081,142.8083,4.0
12447,3272,Woorndoo,Victoria,VIC,-37.9,142.8167,4.0
12448,3273,Hexham,Victoria,VIC,-38.0,142.7,4.0
12449,3274,Caramut,Victoria,VIC,-37.95,142.5167,4.0
12450,3275,Mailer Flat,Victoria,VIC,-38.2876,142.4615,3.0
12451,3275,Mailors Flat,Victoria,VIC,-38.3,142.4667,4.0
12452,3276,Minjah,Victoria,VIC,-38.2,142.4333,3.0
12453,3276,Woolsthorpe,Victoria,VIC,-38.2,142.4333,4.0
12454,3277,Mepunga East,Victoria,VIC,-38.45,142.7333,4.0
12455,3277,Allansford,Victoria,VIC,-38.3864,142.5943,4.0
12456,3277,Naringal East,Victoria,VIC,-38.4216,142.6902,3.0
12457,3277,Naringal,Victoria,VIC,-38.4,142.7,4.0
12458,3277,Mepunga,Victoria,VIC,-38.45,142.7333,4.0
12459,3277,Mepunga West,Victoria,VIC,-38.4216,142.6902,3.0
12460,3278,Purnim,Victoria,VIC,-38.2833,142.6333,4.0
12461,3278,Purnim West,Victoria,VIC,-38.2833,142.6333,3.0
12462,3279,Wangoom,Victoria,VIC,-38.3333,142.5833,4.0
12463,3279,Ballangeich,Victoria,VIC,-38.2167,142.6667,4.0
12464,3280,Warrnambool,Victoria,VIC,-38.3818,142.488,4.0
12465,3280,Dennington,Victoria,VIC,-38.3667,142.45,4.0
12466,3281,Grassmere,Victoria,VIC,-38.2833,142.5333,4.0
12467,3281,Woodford,Victoria,VIC,-38.3167,142.4667,4.0
12468,3281,Bushfield,Victoria,VIC,-38.3333,142.5167,4.0
12469,3281,Winslow,Victoria,VIC,-38.2333,142.45,4.0
12470,3282,Koroit,Victoria,VIC,-38.2918,142.3673,4.0
12471,3282,Illowa,Victoria,VIC,-38.3333,142.4167,4.0
12472,3283,Warrong,Victoria,VIC,-38.2333,142.3667,4.0
12473,3283,Crossley,Victoria,VIC,-38.3,142.3333,4.0
12474,3283,Tower Hill,Victoria,VIC,-38.3333,142.35,4.0
12475,3283,Yangery,Victoria,VIC,-38.3167,142.4167,4.0
12476,3283,Southern Cross,Victoria,VIC,-38.3,142.4,4.0
12477,3283,Yarpturk,Victoria,VIC,-38.3,142.4333,4.0
12478,3283,Killarney,Victoria,VIC,-38.35,142.3333,4.0
