price,bedrooms,bathrooms,car_spaces,building_type,postcode
470.0,3.0,2,2,3,3223
450.0,4.0,2,2,3,3223
400.0,3.0,2,2,3,3223
360.0,2.0,1,1,1,3223
600.0,4.0,2,2,2,3223
400.0,3.0,1,2,1,3223
485.0,4.0,2,2,3,3223
380.0,3.0,1,2,3,3223
450.0,4.0,2,2,3,3223
350.0,1.0,1,1,3,3223
560.0,4.0,3,0,3,3223
530.0,4.0,2,2,3,3223
490.0,4.0,2,2,3,3223
400.0,2.0,1,1,3,3223
450.0,3.0,1,2,3,3223
395.0,3.0,1,0,3,3223
440.0,4.0,2,2,3,3223
480.0,4.0,2,2,3,3223
400.0,3.0,1,5,3,3223
530.0,4.0,2,2,3,3223
400.0,4.0,1,1,3,3223
420.0,3.0,2,2,1,3223
525.0,3.0,2,2,3,3223
470.0,4.0,2,2,3,3223
410.0,3.0,2,1,2,3223
420.0,3.0,1,1,3,3223
380.0,2.0,1,0,3,3223
390.0,3.0,1,2,1,3223
380.0,1.0,1,0,1,3223
440.0,4.0,2,2,3,3223
450.0,3.0,2,2,3,3223
490.0,4.0,2,2,3,3223
580.0,4.0,3,1,2,3223
750.0,3.0,2,5,3,3223
480.0,5.0,2,2,3,3223
430.0,4.0,2,2,3,3223
500.0,3.0,2,2,3,3223
390.0,2.0,1,0,3,3223
320.0,1.0,1,0,1,3223
420.0,3.0,1,1,3,3223
420.0,2.0,3,2,2,3223
470.0,4.0,2,2,3,3223
1400.0,3.0,2,0,3,3223
450.0,4.0,2,2,3,3223
450.0,4.0,2,2,3,3223
450.0,4.0,2,2,3,3223
450.0,4.0,2,2,3,3223
395.0,2.0,1,1,1,3225
430.0,3.0,1,2,3,3225
400.0,2.0,1,2,3,3225
530.0,3.0,2,2,3,3225
460.0,3.0,1,1,3,3225
550.0,3.0,2,2,2,3225
440.0,2.0,1,1,1,3225
400.0,3.0,1,2,3,3225
670.0,3.0,2,2,3,3225
475.0,3.0,2,1,3,3225
550.0,4.0,2,2,3,3225
450.0,3.0,2,3,3,3225
350.0,1.0,1,1,1,3225
530.0,4.0,1,4,3,3225
500.0,3.0,2,1,1,3225
680.0,4.0,2,2,3,3225
420.0,3.0,1,1,3,3225
540.0,3.0,1,1,3,3225
420.0,3.0,1,0,3,3225
550.0,4.0,2,2,3,3225
440.0,2.0,1,1,1,3226
580.0,4.0,2,2,3,3226
490.0,3.0,2,1,3,3226
500.0,3.0,2,1,3,3226
470.0,3.0,1,1,3,3226
500.0,3.0,2,2,3,3226
600.0,3.0,2,4,3,3226
260.0,1.0,1,1,1,3226
475.0,4.0,2,2,3,3226
1500.0,4.0,3,2,2,3226
560.0,4.0,2,2,3,3226
580.0,3.0,2,2,2,3226
500.0,3.0,2,1,3,3226
695.0,4.0,3,1,2,3226
520.0,3.0,2,2,2,3226
445.0,3.0,1,0,3,3226
580.0,4.0,2,2,3,3226
535.0,3.0,2,2,3,3226
650.0,3.0,2,1,1,3226
470.0,3.0,1,2,3,3226
550.0,3.0,1,2,3,3226
645.0,3.0,2,1,3,3226
480.0,3.0,1,1,3,3226
600.0,4.0,2,2,3,3226
850.0,4.0,3,5,3,3226
650.0,4.0,2,2,3,3226
595.0,3.0,2,1,2,3226
500.0,4.0,1,2,3,3226
450.0,3.0,1,1,3,3226
555.0,4.0,2,2,3,3226
550.0,3.0,2,2,3,3226
425.0,4.0,1,3,3,3226
475.0,2.0,1,1,1,3226
480.0,3.0,1,1,3,3226
500.0,2.0,2,2,3,3226
470.0,3.0,1,2,3,3226
650.0,3.0,2,2,3,3226
1400.0,5.0,3,2,3,3226
525.0,3.0,2,2,3,3226
550.0,4.0,2,2,3,3226
420.0,2.0,1,1,1,3226
560.0,4.0,2,2,3,3226
390.0,2.0,1,1,1,3226
450.0,3.0,2,1,1,3226
470.0,3.0,2,2,3,3226
550.0,4.0,2,2,3,3226
580.0,3.0,2,2,3,3226
600.0,3.0,2,1,3,3226
500.0,4.0,2,2,3,3226
500.0,2.0,1,1,1,3226
800.0,4.0,2,2,3,3226
520.0,4.0,2,2,3,3226
495.0,3.0,1,2,3,3227
650.0,3.0,2,1,3,3227
675.0,2.0,2,1,1,3227
680.0,4.0,2,1,3,3227
580.0,3.0,2,1,3,3227
850.0,4.0,2,0,3,3227
580.0,3.0,1,1,3,3227
700.0,3.0,2,2,3,3227
850.0,4.0,2,3,3,3227
590.0,4.0,2,1,3,3227
850.0,3.0,2,2,1,3227
600.0,3.0,2,1,1,3227
650.0,2.0,1,1,3,3227
640.0,4.0,2,2,3,3228
465.0,2.0,1,1,2,3228
520.0,3.0,2,1,3,3228
580.0,3.0,2,2,1,3228
675.0,3.0,2,2,3,3228
695.0,4.0,3,1,3,3228
600.0,3.0,1,2,3,3228
650.0,4.0,2,2,3,3228
650.0,4.0,2,2,3,3228
530.0,3.0,1,1,1,3228
520.0,3.0,1,3,3,3228
700.0,4.0,2,2,3,3228
650.0,4.0,2,2,3,3228
580.0,3.0,2,2,2,3228
650.0,4.0,2,2,3,3228
600.0,3.0,2,2,3,3228
630.0,4.0,2,2,3,3228
595.0,3.0,2,2,3,3228
475.0,2.0,1,1,3,3228
690.0,4.0,2,2,3,3228
590.0,4.0,2,1,3,3228
405.0,3.0,1,1,1,3228
580.0,4.0,2,2,3,3228
550.0,2.0,2,1,2,3228
580.0,3.0,2,2,3,3228
550.0,3.0,2,2,1,3228
530.0,2.0,2,1,2,3228
540.0,3.0,2,2,3,3228
565.0,2.0,2,2,3,3228
650.0,3.0,3,2,2,3228
610.0,3.0,2,2,2,3228
200.0,1.0,1,0,3,3228
650.0,4.0,2,2,3,3228
610.0,3.0,2,2,3,3228
695.0,4.0,2,2,3,3228
625.0,4.0,2,1,3,3228
650.0,4.0,2,2,3,3228
1000.0,4.0,1,3,3,3228
850.0,4.0,3,2,3,3228
650.0,4.0,2,2,3,3228
500.0,2.0,1,2,1,3233
600.0,2.0,1,3,3,3233
450.0,2.0,1,3,3,3233
500.0,2.0,1,1,1,3233
400.0,3.0,2,2,2,3233
200.0,4.0,1,2,3,3233
300.0,5.0,2,2,3,3233
3850.0,3.0,2,4,3,3233
180.0,3.0,1,2,3,3233
320.0,4.0,2,3,3,3233
400.0,2.0,1,1,1,3280
570.0,3.0,2,2,3,3280
340.0,2.0,1,1,1,3280
480.0,3.0,2,2,3,3280
600.0,3.0,2,1,3,3280
580.0,4.0,1,0,3,3280
320.0,2.0,1,2,3,3280
620.0,2.0,2,2,3,3280
370.0,2.0,1,1,3,3280
500.0,3.0,1,1,3,3280
480.0,3.0,1,2,3,3280
600.0,3.0,2,2,3,3280
550.0,3.0,1,2,3,3280
650.0,4.0,2,2,3,3280
550.0,3.0,2,2,3,3280
650.0,3.0,1,0,3,3280
480.0,3.0,2,2,3,3280
490.0,3.0,1,1,3,3280
480.0,3.0,1,2,3,3280
420.0,3.0,1,1,3,3280
430.0,3.0,1,1,3,3280
700.0,5.0,2,1,3,3280
480.0,2.0,1,1,3,3280
460.0,3.0,1,1,3,3280
500.0,3.0,1,0,3,3280
400.0,3.0,1,1,3,3280
450.0,3.0,1,2,3,3280
430.0,4.0,1,2,3,3280
450.0,3.0,1,1,3,3280
340.0,2.0,1,0,1,3280
410.0,3.0,1,0,3,3280
460.0,2.0,1,3,3,3280
590.0,4.0,2,1,3,3280
540.0,3.0,2,2,3,3280
425.0,2.0,1,1,1,3280
425.0,2.0,1,1,1,3280
600.0,4.0,2,2,3,3280
280.0,1.0,1,1,1,3280
590.0,4.0,2,1,3,3280
280.0,3.0,1,4,3,3300
340.0,3.0,1,2,3,3300
360.0,3.0,1,3,3,3300
240.0,1.0,1,0,1,3300
420.0,3.0,2,2,3,3300
330.0,3.0,1,1,3,3300
380.0,3.0,1,2,3,3300
280.0,2.0,1,0,3,3300
390.0,4.0,1,0,3,3300
360.0,3.0,1,4,3,3300
370.0,3.0,1,3,3,3305
420.0,3.0,2,3,3,3305
550.0,4.0,2,2,3,3305
200.0,2.0,1,0,3,3305
420.0,3.0,1,0,3,3305
370.0,3.0,1,2,3,3305
1000.0,4.0,2,2,2,3305
650.0,4.0,2,2,3,3305
350.0,1.0,1,1,1,3305
400.0,3.0,2,0,3,3305
385.0,3.0,1,1,3,3305
700.0,4.0,1,2,3,3305
450.0,3.0,2,2,1,3305
420.0,3.0,1,1,3,3305
670.0,4.0,2,0,3,3305
450.0,3.0,1,2,3,3305
370.0,3.0,1,4,3,3305
330.0,2.0,1,1,1,3305
500.0,4.0,2,2,3,3335
400.0,3.0,2,1,3,3335
480.0,4.0,2,2,3,3335
410.0,3.0,2,2,3,3335
440.0,5.0,2,2,3,3335
450.0,3.0,1,2,3,3335
470.0,3.0,2,2,3,3335
400.0,3.0,2,1,3,3335
430.0,4.0,2,2,3,3335
415.0,4.0,2,2,3,3335
420.0,3.0,2,1,3,3335
560.0,4.0,2,2,3,3335
450.0,4.0,2,2,3,3335
390.0,3.0,2,2,2,3335
520.0,4.0,2,2,3,3335
430.0,4.0,2,2,3,3335
450.0,4.0,2,0,2,3335
450.0,3.0,2,2,3,3335
440.0,4.0,2,1,3,3335
450.0,3.0,2,2,3,3335
495.0,4.0,2,2,3,3335
480.0,4.0,2,2,3,3335
650.0,4.0,2,2,3,3335
390.0,3.0,2,2,2,3335
500.0,4.0,2,2,3,3335
480.0,4.0,2,2,3,3335
460.0,4.0,2,2,3,3335
450.0,4.0,2,2,3,3335
375.0,4.0,2,1,3,3335
450.0,4.0,2,2,3,3335
420.0,3.0,2,1,3,3335
470.0,4.0,2,2,3,3335
550.0,3.0,2,4,3,3335
580.0,4.0,2,2,3,3335
430.0,5.0,2,1,3,3335
450.0,4.0,2,1,3,3335
450.0,4.0,2,2,3,3335
480.0,3.0,2,1,3,3335
465.0,4.0,2,1,3,3335
440.0,3.0,2,2,3,3335
500.0,4.0,3,2,3,3335
460.0,4.0,2,2,3,3335
510.0,4.0,2,2,3,3335
850.0,5.0,3,3,3,3335
550.0,4.0,2,2,3,3335
500.0,4.0,3,4,3,3335
520.0,4.0,2,2,3,3335
450.0,4.0,2,2,3,3335
480.0,4.0,2,2,3,3335
550.0,4.0,3,2,3,3335
430.0,3.0,2,2,2,3335
530.0,4.0,2,2,3,3335
450.0,3.0,2,1,3,3335
440.0,3.0,2,2,3,3335
440.0,4.0,2,2,3,3335
450.0,4.0,2,2,3,3335
380.0,3.0,1,2,3,3337
430.0,3.0,1,2,3,3337
430.0,4.0,2,2,3,3337
375.0,3.0,2,2,3,3337
500.0,4.0,2,3,3,3337
310.0,2.0,1,1,1,3337
370.0,3.0,1,1,3,3337
360.0,3.0,2,1,1,3337
400.0,4.0,2,2,3,3337
320.0,3.0,2,1,3,3337
350.0,3.0,1,2,3,3337
480.0,4.0,2,2,3,3337
370.0,4.0,2,4,3,3337
365.0,3.0,2,2,3,3337
420.0,3.0,2,2,3,3337
450.0,4.0,2,2,3,3337
310.0,2.0,1,1,1,3337
400.0,3.0,1,2,3,3337
390.0,3.0,2,2,3,3337
360.0,3.0,1,2,3,3337
350.0,3.0,2,1,3,3337
385.0,3.0,2,1,3,3337
490.0,4.0,2,2,3,3337
390.0,3.0,1,3,3,3337
340.0,3.0,1,1,3,3337
380.0,3.0,2,2,3,3337
410.0,4.0,2,1,3,3337
400.0,3.0,1,2,3,3337
395.0,4.0,2,2,3,3337
395.0,3.0,2,2,3,3337
380.0,3.0,1,1,3,3337
380.0,3.0,1,1,3,3337
400.0,4.0,2,2,3,3337
370.0,3.0,1,1,3,3337
340.0,3.0,2,2,3,3337
355.0,3.0,1,2,3,3337
380.0,3.0,1,2,3,3337
420.0,4.0,2,2,3,3337
340.0,2.0,1,0,3,3337
310.0,3.0,1,0,3,3337
330.0,2.0,1,1,1,3337
430.0,4.0,2,2,3,3337
430.0,4.0,2,3,3,3337
265.0,3.0,1,2,3,3337
420.0,4.0,2,2,3,3337
380.0,3.0,2,4,3,3337
425.0,4.0,2,2,3,3337
440.0,4.0,2,2,3,3337
400.0,3.0,2,1,3,3337
400.0,3.0,2,2,3,3337
480.0,5.0,3,4,3,3337
400.0,3.0,2,2,3,3337
350.0,3.0,1,2,3,3337
400.0,3.0,1,2,3,3337
430.0,4.0,2,2,3,3337
330.0,3.0,1,2,3,3337
385.0,4.0,2,2,3,3337
460.0,4.0,2,4,3,3338
420.0,4.0,2,2,3,3338
420.0,3.0,2,2,3,3338
450.0,4.0,2,2,3,3338
450.0,4.0,2,2,3,3338
400.0,4.0,2,2,3,3338
420.0,3.0,2,2,3,3338
510.0,4.0,2,2,3,3338
450.0,4.0,2,0,3,3338
380.0,3.0,1,1,3,3338
325.0,3.0,2,3,3,3338
400.0,4.0,2,2,3,3338
475.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
340.0,3.0,1,2,3,3338
500.0,5.0,3,2,3,3338
370.0,3.0,1,2,3,3338
450.0,4.0,2,2,3,3338
410.0,3.0,2,2,3,3338
500.0,4.0,2,2,3,3338
450.0,4.0,2,2,3,3338
420.0,3.0,2,2,3,3338
410.0,3.0,2,2,3,3338
460.0,4.0,2,2,3,3338
400.0,3.0,2,2,3,3338
400.0,3.0,2,2,3,3338
450.0,4.0,2,2,3,3338
335.0,3.0,2,1,3,3338
310.0,2.0,1,1,3,3338
450.0,4.0,2,2,3,3338
480.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
425.0,3.0,1,1,3,3338
475.0,4.0,2,2,3,3338
350.0,4.0,1,2,3,3338
440.0,4.0,2,2,3,3338
540.0,5.0,3,2,3,3338
510.0,4.0,2,2,3,3338
500.0,4.0,2,2,3,3338
360.0,3.0,2,2,2,3338
370.0,3.0,1,2,3,3338
340.0,3.0,2,2,3,3338
420.0,4.0,2,2,3,3338
480.0,4.0,2,2,3,3338
450.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
335.0,3.0,1,1,1,3338
395.0,4.0,2,2,3,3338
310.0,3.0,1,1,1,3338
400.0,4.0,2,2,3,3338
480.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
330.0,3.0,1,4,3,3338
470.0,4.0,2,2,3,3338
420.0,4.0,2,1,3,3338
420.0,3.0,2,2,3,3338
550.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
435.0,4.0,2,2,3,3338
410.0,4.0,2,1,3,3338
1830.0,3.0,2,2,2,3338
460.0,4.0,2,2,3,3338
400.0,4.0,2,2,3,3338
365.0,3.0,2,1,1,3338
410.0,4.0,2,1,3,3338
450.0,4.0,2,2,3,3338
500.0,4.0,2,4,3,3338
330.0,3.0,1,2,3,3338
410.0,4.0,2,1,3,3338
410.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
395.0,3.0,2,0,3,3338
430.0,4.0,2,2,3,3338
420.0,4.0,2,3,3,3338
390.0,3.0,2,2,3,3338
490.0,4.0,2,2,3,3338
400.0,4.0,2,2,3,3338
390.0,4.0,2,2,3,3338
360.0,3.0,1,0,3,3338
360.0,3.0,1,2,3,3338
410.0,4.0,2,2,3,3338
800.0,4.0,1,0,3,3338
340.0,3.0,1,2,3,3338
470.0,4.0,2,2,3,3338
400.0,4.0,2,1,3,3338
420.0,4.0,2,2,3,3338
520.0,4.0,2,2,3,3338
450.0,4.0,3,2,3,3338
450.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
450.0,4.0,2,2,3,3338
340.0,2.0,1,1,1,3338
500.0,5.0,2,2,3,3338
500.0,4.0,2,2,3,3338
420.0,3.0,1,2,3,3338
420.0,4.0,2,2,3,3338
500.0,4.0,2,2,3,3338
440.0,4.0,2,2,3,3338
400.0,3.0,2,2,3,3338
500.0,4.0,2,2,3,3338
430.0,3.0,2,2,3,3338
480.0,4.0,2,2,3,3338
460.0,4.0,2,2,3,3338
420.0,3.0,2,6,3,3338
470.0,4.0,2,2,3,3338
450.0,4.0,2,2,3,3338
500.0,4.0,2,2,3,3338
650.0,4.0,2,2,3,3338
450.0,4.0,3,2,3,3338
370.0,3.0,1,1,3,3338
460.0,4.0,2,2,3,3338
480.0,4.0,2,2,3,3338
510.0,4.0,2,2,3,3338
430.0,4.0,2,2,3,3338
420.0,3.0,2,2,3,3338
430.0,4.0,2,2,3,3338
400.0,4.0,2,2,3,3338
390.0,4.0,2,2,3,3338
490.0,4.0,2,2,3,3338
350.0,3.0,1,2,3,3338
450.0,4.0,2,1,3,3338
400.0,4.0,2,1,3,3338
320.0,3.0,1,2,3,3338
380.0,3.0,1,2,3,3338
480.0,4.0,2,2,3,3338
450.0,4.0,2,4,3,3338
450.0,4.0,2,2,3,3338
450.0,4.0,2,2,3,3338
410.0,3.0,2,2,3,3338
370.0,3.0,2,2,3,3338
380.0,4.0,2,2,3,3338
570.0,4.0,2,2,3,3340
425.0,3.0,2,1,1,3340
390.0,3.0,2,1,3,3340
440.0,3.0,1,3,3,3340
520.0,4.0,2,3,3,3340
580.0,3.0,2,3,3,3340
400.0,3.0,1,4,3,3340
500.0,4.0,2,2,3,3340
410.0,4.0,2,2,2,3340
450.0,3.0,2,2,3,3340
440.0,3.0,2,1,3,3340
450.0,3.0,3,2,2,3340
390.0,3.0,1,3,3,3340
440.0,3.0,2,1,3,3340
500.0,3.0,2,1,3,3340
460.0,3.0,2,2,3,3340
440.0,3.0,1,2,3,3340
480.0,4.0,2,2,3,3340
290.0,2.0,1,1,3,3340
520.0,4.0,2,2,3,3340
370.0,3.0,1,4,3,3340
450.0,3.0,2,2,3,3340
430.0,3.0,1,2,3,3340
460.0,3.0,2,3,3,3340
400.0,3.0,1,4,3,3340
350.0,3.0,1,0,3,3340
360.0,3.0,2,1,2,3340
550.0,3.0,2,2,3,3340
300.0,2.0,1,0,1,3340
356.0,1.0,1,1,1,3340
415.0,4.0,2,2,3,3340
690.0,4.0,2,2,3,3340
425.0,3.0,2,2,3,3340
450.0,3.0,1,1,3,3340
450.0,3.0,1,3,3,3340
390.0,3.0,1,2,3,3340
560.0,4.0,2,2,3,3350
450.0,3.0,2,2,2,3350
460.0,4.0,1,2,3,3350
260.0,2.0,1,1,1,3350
310.0,3.0,1,1,3,3350
410.0,3.0,2,2,3,3350
450.0,3.0,2,0,3,3350
450.0,4.0,2,2,3,3350
420.0,3.0,1,2,3,3350
410.0,3.0,1,2,3,3350
360.0,3.0,1,1,3,3350
440.0,4.0,1,3,3,3350
390.0,3.0,1,6,3,3350
250.0,1.0,1,0,1,3350
350.0,3.0,2,2,3,3350
395.0,3.0,2,2,3,3350
460.0,3.0,2,2,3,3350
300.0,2.0,1,1,1,3350
430.0,3.0,2,2,3,3350
470.0,3.0,1,2,3,3350
345.0,2.0,1,1,3,3350
350.0,2.0,1,1,3,3350
450.0,4.0,2,2,3,3350
530.0,4.0,2,4,3,3350
320.0,2.0,1,1,1,3350
460.0,4.0,2,2,3,3350
420.0,4.0,2,2,3,3350
340.0,3.0,1,1,3,3350
270.0,2.0,1,1,1,3350
410.0,3.0,1,0,3,3350
380.0,2.0,1,4,3,3350
380.0,3.0,1,1,3,3350
390.0,3.0,2,4,3,3350
385.0,2.0,1,1,2,3350
435.0,3.0,2,1,2,3350
420.0,3.0,2,2,3,3350
365.0,4.0,2,2,3,3350
290.0,2.0,1,1,3,3350
420.0,3.0,1,2,1,3350
465.0,4.0,2,2,3,3350
900.0,5.0,3,2,3,3350
490.0,3.0,2,2,3,3350
340.0,2.0,1,1,1,3350
400.0,4.0,2,1,3,3350
340.0,3.0,1,1,3,3350
400.0,3.0,2,3,3,3350
360.0,3.0,1,1,3,3350
505.0,4.0,2,2,3,3350
360.0,3.0,1,1,3,3350
475.0,4.0,2,2,3,3350
475.0,4.0,2,2,3,3350
380.0,2.0,1,1,3,3350
470.0,4.0,2,2,3,3350
450.0,4.0,2,0,3,3350
480.0,4.0,2,2,3,3350
300.0,2.0,1,1,3,3350
350.0,3.0,1,0,3,3350
360.0,3.0,2,2,3,3350
330.0,1.0,1,0,1,3350
475.0,4.0,2,2,3,3350
300.0,2.0,1,1,3,3350
380.0,3.0,1,4,3,3350
460.0,3.0,2,2,3,3350
480.0,4.0,2,2,3,3350
285.0,2.0,1,1,1,3350
330.0,2.0,1,1,2,3350
415.0,3.0,2,2,3,3350
430.0,4.0,1,1,3,3350
390.0,3.0,1,1,3,3350
430.0,3.0,2,2,3,3350
370.0,3.0,2,2,2,3350
400.0,3.0,1,2,3,3350
450.0,4.0,2,2,3,3350
385.0,3.0,1,3,3,3350
350.0,2.0,1,1,3,3350
485.0,3.0,2,2,3,3350
490.0,4.0,2,2,3,3350
360.0,3.0,1,1,3,3350
350.0,2.0,2,1,3,3350
420.0,3.0,2,1,2,3350
320.0,2.0,1,1,1,3350
310.0,2.0,1,1,1,3350
480.0,3.0,2,2,2,3350
370.0,3.0,1,2,3,3350
395.0,3.0,1,2,2,3350
370.0,2.0,1,1,3,3350
385.0,3.0,2,3,3,3350
400.0,3.0,1,2,3,3350
390.0,3.0,2,2,2,3350
460.0,3.0,1,1,3,3350
420.0,3.0,1,0,3,3350
415.0,3.0,2,2,3,3350
450.0,4.0,2,2,3,3350
360.0,3.0,1,2,3,3350
550.0,6.0,2,2,3,3350
350.0,2.0,1,1,1,3350
360.0,3.0,1,2,3,3350
460.0,4.0,2,2,3,3350
380.0,3.0,1,2,2,3350
420.0,3.0,1,1,3,3350
375.0,3.0,1,1,3,3350
350.0,2.0,1,1,3,3350
450.0,4.0,2,2,3,3350
500.0,3.0,2,2,3,3350
300.0,2.0,1,1,1,3350
460.0,5.0,2,1,3,3350
475.0,4.0,2,2,3,3350
550.0,3.0,2,2,2,3350
320.0,2.0,1,1,3,3350
450.0,2.0,1,1,3,3350
430.0,3.0,1,0,3,3350
470.0,4.0,2,2,3,3350
415.0,4.0,2,1,3,3350
380.0,3.0,1,0,3,3350
420.0,4.0,2,2,3,3350
460.0,4.0,1,2,3,3350
440.0,4.0,2,2,3,3350
380.0,3.0,2,2,3,3350
540.0,4.0,2,4,3,3350
470.0,4.0,2,2,3,3350
420.0,4.0,2,2,3,3350
420.0,4.0,2,2,3,3350
365.0,2.0,1,0,3,3350
360.0,3.0,1,0,3,3350
480.0,4.0,2,4,3,3350
380.0,3.0,1,1,3,3350
400.0,3.0,1,1,3,3350
350.0,3.0,1,0,3,3350
350.0,3.0,1,0,3,3350
280.0,1.0,1,0,1,3350
295.0,1.0,1,0,1,3350
320.0,1.0,1,1,1,3350
385.0,3.0,2,1,3,3350
365.0,4.0,1,2,3,3350
390.0,3.0,1,1,3,3350
440.0,3.0,2,2,3,3350
360.0,3.0,1,1,3,3350
400.0,4.0,2,2,3,3350
360.0,3.0,1,1,3,3350
430.0,2.0,1,1,1,3350
410.0,4.0,1,0,3,3350
390.0,3.0,1,2,3,3350
440.0,4.0,2,2,3,3350
450.0,4.0,2,1,3,3350
435.0,3.0,2,2,3,3350
460.0,4.0,2,2,3,3350
380.0,3.0,1,1,3,3350
400.0,4.0,1,4,3,3350
350.0,3.0,1,1,3,3350
385.0,4.0,2,2,3,3350
390.0,3.0,1,2,3,3350
380.0,2.0,1,0,1,3350
430.0,3.0,2,2,3,3350
450.0,3.0,1,2,3,3350
350.0,2.0,1,1,3,3350
850.0,4.0,2,3,3,3350
350.0,3.0,1,1,3,3350
430.0,4.0,1,3,3,3350
395.0,3.0,2,1,3,3350
420.0,3.0,1,0,3,3350
450.0,4.0,1,1,3,3350
360.0,2.0,1,2,3,3350
350.0,3.0,1,4,3,3350
320.0,2.0,2,1,1,3350
400.0,4.0,2,0,3,3350
430.0,3.0,2,2,3,3350
450.0,4.0,2,2,3,3350
430.0,4.0,2,2,3,3350
410.0,3.0,2,1,2,3350
360.0,2.0,1,1,3,3350
400.0,2.0,1,1,2,3350
360.0,2.0,2,1,3,3350
500.0,6.0,2,2,3,3350
500.0,4.0,2,2,3,3350
320.0,3.0,1,1,3,3350
400.0,3.0,2,2,3,3350
440.0,4.0,2,2,3,3350
420.0,3.0,2,2,3,3350
430.0,4.0,2,2,3,3350
450.0,4.0,2,2,3,3351
650.0,4.0,2,2,3,3351
450.0,4.0,2,2,3,3351
395.0,3.0,1,2,3,3351
470.0,4.0,2,2,3,3351
425.0,4.0,2,2,3,3351
620.0,3.0,2,6,3,3351
430.0,4.0,2,2,3,3351
440.0,4.0,2,2,3,3351
470.0,4.0,2,2,3,3351
460.0,4.0,2,2,3,3352
490.0,4.0,2,2,3,3352
450.0,3.0,2,2,3,3352
340.0,4.0,3,1,3,3352
320.0,3.0,1,0,3,3352
430.0,3.0,2,2,3,3352
440.0,5.0,2,1,3,3352
450.0,4.0,2,2,3,3352
237.0,3.0,1,1,1,3352
450.0,4.0,3,2,3,3352
400.0,4.0,2,2,3,3352
420.0,3.0,2,2,3,3355
360.0,3.0,1,1,3,3355
360.0,3.0,1,2,2,3355
330.0,3.0,1,2,3,3355
380.0,3.0,1,1,3,3355
350.0,3.0,1,3,3,3355
360.0,3.0,1,1,3,3355
380.0,3.0,1,1,3,3355
220.0,1.0,1,1,1,3355
360.0,3.0,1,2,3,3355
420.0,3.0,1,2,3,3355
350.0,2.0,1,1,1,3355
360.0,3.0,1,2,3,3355
380.0,3.0,2,0,3,3355
380.0,3.0,2,2,2,3355
385.0,3.0,1,1,3,3355
330.0,2.0,1,1,3,3355
370.0,3.0,1,1,3,3355
400.0,3.0,1,2,3,3355
370.0,3.0,1,1,3,3355
380.0,3.0,1,2,3,3355
410.0,4.0,2,4,3,3355
450.0,4.0,2,2,3,3355
270.0,2.0,1,1,3,3355
390.0,3.0,1,2,3,3355
300.0,2.0,1,1,3,3355
370.0,3.0,1,2,3,3355
330.0,3.0,1,2,3,3355
460.0,2.0,1,1,1,3355
350.0,3.0,1,2,3,3355
350.0,3.0,1,1,3,3355
400.0,2.0,1,1,3,3355
360.0,3.0,1,1,3,3355
365.0,3.0,1,1,3,3355
340.0,2.0,1,1,2,3355
350.0,3.0,1,3,3,3355
260.0,1.0,1,1,3,3355
300.0,3.0,1,2,3,3356
340.0,2.0,1,1,1,3356
260.0,2.0,1,1,1,3356
370.0,3.0,1,1,3,3356
385.0,3.0,1,1,3,3356
370.0,3.0,1,1,3,3356
360.0,2.0,1,1,3,3356
470.0,4.0,2,2,3,3356
300.0,2.0,1,1,3,3356
380.0,3.0,2,1,3,3356
390.0,3.0,1,1,3,3356
330.0,2.0,1,1,1,3356
420.0,3.0,2,2,3,3356
350.0,3.0,1,1,3,3356
420.0,4.0,2,2,3,3356
380.0,3.0,2,2,3,3356
390.0,3.0,2,4,3,3356
310.0,2.0,1,1,1,3356
350.0,3.0,1,1,3,3356
340.0,2.0,1,1,2,3356
380.0,3.0,1,1,3,3356
440.0,4.0,2,2,3,3356
430.0,4.0,2,2,3,3356
320.0,2.0,1,1,1,3356
550.0,4.0,2,2,3,3356
190.0,1.0,1,1,1,3356
470.0,4.0,2,3,3,3356
500.0,4.0,2,2,3,3356
330.0,3.0,1,1,1,3356
460.0,4.0,2,2,3,3356
300.0,2.0,1,1,3,3356
360.0,3.0,1,2,3,3356
355.0,3.0,1,4,3,3356
350.0,2.0,1,1,2,3356
350.0,2.0,1,1,1,3400
300.0,2.0,1,1,1,3400
250.0,2.0,1,1,1,3400
420.0,3.0,1,4,3,3400
320.0,3.0,1,1,3,3400
250.0,2.0,1,1,1,3400
260.0,1.0,1,1,1,3400
460.0,3.0,2,2,3,3400
380.0,3.0,2,2,3,3400
450.0,3.0,2,1,3,3400
350.0,2.0,1,1,2,3400
195.0,1.0,1,1,3,3400
370.0,3.0,1,0,3,3400
800.0,3.0,2,2,2,3400
250.0,2.0,1,1,1,3400
280.0,2.0,1,1,1,3400
350.0,3.0,1,0,3,3400
215.0,1.0,1,1,1,3400
375.0,3.0,1,1,3,3400
